book,door,section,subject_number,subject_name,description
2,6,null,322,مساعدة أفراد العصابات,كل من آوى أو مون أحد المشتركين في عصابة إجرام يعاقب بالحبس مدة لا تزيد على سنتين إذا لم يكن قد اشترك في الجريمة أو سهلها. ولا عقاب على من قام بتلك الأفعال في صالح أحد ذوي قرباه.
2,6,null,323,أعمال التخريب والنهب,كل من ارتكب فعلاً من أفعال التخريب أو السلب أو النهب يعاقب بالسجن إذا وقع الفعل لغرض غير الاعتداء على سلامة الدولة. وتكون العقوبة السجن مدة لا تقل عن خمس سنوات إذا وقع الفعل على أسلحة أو ذخائر أو مؤن موجودة في مكان بيع أو ايداع.
2,6,null,324,إدخال الرعب في قلوب الناس,كل من هـدد بارتكاب جرائم ضد السـلامة العامة أو بارتكاب أفعـال التخريب أو السلب أو النهب وأدخل الرعب في قلوب الناس يعاقب بالحبس مدة لا تزيد على سنتين.
2,6,null,325,إدخال الرعب في قلوب الناس باستعمال المفرقعات,كل من فجر قنابل أو مواد مفرقعة أو أجهزة من هذا القبيل لإدخال الرعب في قلوب الناس أو لإثارة الإضطراب أو الفوضى يعاقب بالحبس إذا لم يكوِّن فعل جريمة أخطر.
2,7,1,326,تزييف النقود وإدخال النقد المزيف وصرفه,يعاقب بالسجن مدة لا تجاوز خمس عشرة سنة وبغرامة لا تجاوز ألف جنيه كل من قلد النقود الوطنية أو الأجنبية المتداولة قانوناً أو عرفاً في البلاد أو غير النقود الصحيحة بأي وجه بأن زاد من قيمتها الظاهرية أو أنقص من قيمتها الجوهرية أو أدخل إلى ليبيا نقداً مزيفاً بإحدى الطرق المذكورة أو صرفه فيها أو عمل على تداوله. ويعد في حكم النقد في القانون الجنائي أوراق العملة المتداولة والسندات العامة المعتمدة لحاملها وقصاصاتها والأوراق المالية المتداولة قانوناً أو عرفاً باعتبارها نقدا، والصادرة عن مؤسسات مخول لها إصدارها.
2,7,1,327,صرف النقد المزيف المستلم بنية حسنة,من تسلم بحسن نية نقداً مقلداً أو مزيفاً وصرفه أو تعامل به بعد علمه بعيبه يعاقب بالحبس مدة لا تزيد على ستة أشهر أو بغرامة لا تزيد على ستة أمثال النقد الذي صرفه أو تعامل به.
2,7,1,328,تزييف الطوابع وتداولها,تطبق أحكام المادتـين السابقتـين على الطوابع إذا ارتكب بشأنها الأفعال المنصوص عليها في المادتـين المذكورتين على أن تخفض العقوبة بمقدار النصف. ويعد من الطوابع في القانون الجنائي الأوراق التي تحمل دمغة رسمية وطوابع الدمغة وطوابع البريد وغير ذلك مما أعطاه القانون قوة مماثلة.
2,7,1,329,تقليد العلامات الشفافة في الأوراق الرسمية و صنع معدات التزييف و اقتناؤها أو حيازتها,يعاقب بالسجن مدة لا تقل عن ثلاث سنوات و بالغرامة مابين خمسين و مائة و خمسين جنيهاً، إذا لم يكون الفعل جريمة أخطر،كل من قلد العلامات الشفافة المستعملة في صنع أوراق السندات العامة أو الطوابع أو حصل على مثل هذا الورق المقلد أو حازه أو تصرف فيه. وتطبق العقوبة ذاتها على كل من صنع المعدات التي تستعمل فقط لتقليد النقود أوتزوير الطوابع أو الأوراق التي تتخللها العلامات الشفافة أو حازها أو حصل عليها أو تصرف فيها.
2,7,1,330,تزوير الشارات الخاصة بالخدمات العامة,كل من زور أو زيف تذاكر أو بطاقات أو شارات خاصة تسمح لحاملها بالعمل في إحدى الخدمات العامة أو الاستفادة بالخدمات التي تعد من مرافق النقل العام أو غيرها من المرافق العامة يعاقب بالحبس مدة لاتزيد على سنتين و بغرامة تتراوح بين عشرين جنيهاً و مائة جنيه.
2,7,1,331,استعمال الشارات المزيفة المتعلقة بإحدى الخدمات العامة,يعاقب بالحبس مدة لا تزيد على أربعة أشهر أو بغرامة تتراوح بين خمسة جنيهات وعشرين جنيهاً كل من استعمل التذاكر أو البطاقات أو الشارات الخاصة المذكورة في المادة السابقة مع علمه بذلك دون أن يشترك في تزويرها أو تزييفها. وإذا كان من استعمل التذاكر أو البطاقات أو الشارات المذكورة قد حصل عليها بحسن نية كانت العقوبة غرامة لا تزيد على عشرة جنيهات.
2,7,1,332,تزييف أو شطب التأشيرات الموضوعة على الطوابع أو التذاكر بقصد إعادة استعمالها,كل من شطب بأي شكل أو أزال الأمارات الموضوعة على الطوابع أو الشارات المذكورة في المادة 330 للدلالة على سبق استعمالها عوقب بالحبس مدة لا تزيد على ستة أشهر أو بغرامة تتراوح بين عشرة جنيهات وثلاثين جنيهاً وذلك إذا استعملها أو ترك غيره يستعملها. وتطبق العقوبة ذاتها على كل من استعمل الطوابع أو الشارات المزيفة دون أن يشترك في تزييفها. وإذا استلمت هذه الأشياء بحسن نية واستعملت عمداً تكون العقوبة غرامة لا تزيد على عشرة جنيهات.
2,7,1,333,الإعفاء من العقوبة,لا يعاقب من ارتكب أحد الأفعال المذكورة في المواد السابقة إذا حال، قبل علم السلطات، دون تقليد الأشياء المذكورة في تلك المواد أو دون تزييفها أو صنعها أو تداولها.
2,7,2,334,تقليد الأختام العامة والأدوات المستعملة في التصديق,كل من قلد أو غير خاتم الدولة أو الولاية المعد لختم أوراق الحكومة أو قلد أو غير الأختام والعلامات الرسمية التي تستعملها المؤسسات أو المصالح العامة للتصديق أو لإثبات الصفـة الرسمية أو استعمل تلك الأختام أو العلامات المقلدة أو المغيرة دون أن يشترك في تقليدها أو تغييرها مع علمه بذلك يعاقب بالسجن مدة لا تزيد على ست سنوات إذا تناول فعله خاتم الدولة أو الولاية وفي الحالات الأخرى تكون العقوبة السجن مدة لا تجاوز خمس سنوات.
2,7,2,335,استعمال الأختام والعلامات العامة دون حق,يعاقب بالحبس كل من حصل بغير حق على الأختام والمياسم الصحيحة التي تستعملها الدولة أو الإدارة أو السلطات العامة لإثبات الصفة الرسمية أو استعملها إضراراً بالغير أو لمصلحته أو لمصلحة غيره.
2,7,2,336,الحالات الأخرى لتزييف الأختام أو المياسم واستعمالها,يعاقب بالحبس كل من قلد أختاماً أو دمغات أو علامات لأية سلطة كانت عدا ماذكر في المادة السابقة أو أية شركة مأذونة من قبل الحكومة أو إحدى البيوت التجارية وكذلك من استعمل شيئاً من الأشياء المذكورة مع علمه بتقليدها.
2,7,2,337,استعمال أختام الشركات أو البيوت التجارية دون حق,يعاقب بالحبس مدة لا تزيد على سنتين كل من حصل بغير حق على الأختام أو التمغات أو العلامات الصحيحة التي تخص السلطات أو الشركات أو البيوت التجارية المذكورة في المادة السابقة واستعملها استعمالاً مضراً بمصالح أربابها الشرعيين.
2,7,2,338,تقليد العلامات الفارقة وبراءات الاختراع,كل من قلد أو زور العلامات أو الأمارات المميزة لإنتاج فكري أو منتجات صناعية وطنية كانت أو أجنبية يعاقب بالحبس وبالغرامة التي تتراوح بين عشرة جنيهات وعشرين جنيهاً. تنزل العقوبة ذاتها بكل من قلد أو زور براءات الاختراع أو الرسوم أو النماذج الصناعية وطنية كانت أو أجنبية. لا تطبق الأحكام السابقة إلا مع مراعاة القوانين المحلية والاتفاقات الدولية المتعلقة بحماية الملكية الفنية أو الصناعية.
2,7,2,339,استعمال العلامات وبراءات الاختراع المزورة أو السلع التي تحمل هذه العلامات,يعاقب بالحبس مدة لا تزيد عن سنتين وبغرامة لا تزيد على مائة جنيه كل من استعمل ما قلد أو زور من العلامات أو الأمارات المميزة لإنتاج فكري أو منتجات صناعية وطنية كانت أو أجنبية دون أن يشترك في تقليدها أو تزويرها. وتطبق العقوبة ذاتها على من أدخل إلى البلاد تلك العلامات أو الأمارات المقلدة أو المزورة بقصد الإتجار بها أو استلمها للبيع أو عرضها للغرض ذاته أو عمل بأي شكل آخر على تداول النتاج الفكري أو الصناعي وهو يحمل تلك العلامات أو الأمارات المقلدة أو المزورة. وتطبق العقوبة ذاتها على من استعمل البراءات أو الرسوم أو النماذج الصناعية المقلدة أو المزورة وطنية كانت أو أجنبية. وتراعى بخصوص هذه المادة أحكام الفقرة الثالثة من المادة السابقة.
2,7,2,340,عقوبة تبعية,يجب نشر الحكم الصادر بالإدانة في الجنح المنصوص عليها في المادتين السابقتين.
2,7,3,341,تزوير الموظف العمومي للأوراق العامة,يعاقب بالسجن مدة لا تقل عن ثلاث سنوات كل موظف عمومي يضع أثناء ممارسته لمهامه وثيقة مزورة في كليتها أو جزء منها أو يزور وثيقة صحيحة.
2,7,3,342,تزوير الموظف العمومي لفحوى الوثائق العمومية,يعاقب بالعقوبة المنصوص عليها في المادة السابقة كل موظف عمومي يقرر كذباً صحة وثيقة مما يدخل تسليمه أو تحريره أو مراقبته ضمن اختصاصه، أو يثبت بيانات لم يدل إليه بها أو أغفل ذكر بيانات أدلى بها إليه أو يحرفها أو يقرر كذباً بأي وجه من الوجوه وقائع تعتمد الوثيقة على صحتها.
2,7,3,343,تزوير شهادات القائمين بالخدمات العامة الضرورية,يعاقب بالحبس مدة لا تزيد على سنة أو بغرامة لا تجاوز مائة جنيه كل من حرر شهادة وصرح فيها كذباً بوقائع تعتمد الوثيقة عليها في صحتها أثناء ممارسته لمهنة طبية أو قانونية أو لإحدى الخدمات العمومية الضرورية. وإذا ارتكب الفعل بقصد الكسب غير المشروع كانت العقوبة الحبس والغرامة معاً. وتطبق العقوبة ذاتها على كل من حمل أحد الأشخاص المذكورين على التزوير أو استعمل الشهادة المزورة مع علمه بأنها كاذبة.
2,7,3,344,تزوير الشخص العادي للشهادة العمومية,إذا ارتكب الفعل المنصوص عليه قي المادة 341 أحد الأفراد العاديين أو الموظف العمومي خارج مهامه الرسمية، يعاقب بالسجن مدة لا تزيد على خمس سنوات.
2,7,3,345,الإدلاء ببيانات كاذبة في الوثائق العمومية,يعاقب بالحبس مدة لا تجاوز سنتين كل من أدلى لموظف عمومي ببيانات كاذبة بخصوص إجراء عمومي يعتمد على صحة تلك البيانات. ولا تقل العقوبة على ثلاثة أشهر إذا تعلق الكذب بالبيانات الشخصية.
2,7,3,346,تزوير الأوراق العرفية,كل من حرر ورقة عرفية مزورة كلياً أو جزئياً أو حرف ورقة عرفية صحيحة أو سمح بتحريرها مزورة أو بتحريفها وكان قصده تحقيق منفعة لنفسه أو للغير أو إلحاق ضرر بآخرين، يعاقب بالحبس مدة لا تقل عن ستة أشهر إذا استعملها هو أو سمح للغير باستعمالها. وتعد في حكم التحريف أيضاً الإضافات المزورة على ورقة عرفية صحيحة بعد تحريرها نهائياً.
2,7,3,347,استعمال الوثائق المزورة,يعاقب بالسجن مدة لا تجاوز خمس سنوات كل من استعمل وثيقة رسمية مزورة دون أن يشترك في تزويرها مع علمه بذلك. وتطبق عقوبة الحبس على كل من استعمل وثيقة عرفية مزورة مع علمه بذلك دون أن يشترك في تزويرها إذا كان القصد من استعمالها تحقيق منفعة لنفسه أو للغير أو إلحاق ضرر بآخرين.
2,7,3,348,إهلاك الوثائق الصحيحة أو إتلافها أو إخفاؤها,كل من أعدم أو أتلف أو أخفى وثيقة صحيحة رسمية يعاقب بالسجن الذي لا تزيد مدته على خمس سنوات. وتكون العقوبة الحبس إذا تعلق الفعل بأوراق عرفية وتوفر الغرض المبين في المادة السـابقـة.
2,7,3,349,تزوير السجلات والتبليغات,كل من كان ملزماً قانوناً بمسك سجلات خاضعة لتفتيش سلطات الأمن العام أو كان ملزماً بتقديم بيانات لتلك السلطات عن نشاطه الصناعي أو التجاري أو المهني وأثبت في السجلات أو البيانات أقوالاً كاذبة أو سمح بإثبات تلك الأقوال الكاذبة يعاقب بالحبس مدة لا تزيد على ستة أشهر أو بغرامة لا تجاوز مائة جنيه.
2,7,3,350,تزوير جوازات السفر,يعاقب بالسجن مدة لا تتجاوز خمس سنوات كل من زور جواز سفر أو تذكرة مرور أو إذناً بالمرور وما إليها أو استعمل شيئاً من ذلك دون أن يشترك في تزويره مع علمه بذلك. وإذا كان المزور موظفاً عمومياً طبقت في شأنه الأحكام الخاصة بالموظفين العمومين.
2,7,3,351,تزوير الأوراق العرفية الموقعة على بياض,كل من ائتمن على ورقة موقعة على بياض فأساء استعمالها بأن كتب عليها أو سمح بأن تكتب عليها وثيقة عرفية منشئة لآثار قانونية تختلف عما كان ملزماً بتعبئته أو مأذوناً له في كتابته، يعاقب بالحبس من ستة أشهر إلى ثلاث سنين إذا استعملها هو أو سمح للغير باستعمالها وكان غرضه من ذلك تحقيق منفعة لنفسه أو للغير أو إلحاق ضرر بآخرين. وتعد موقعة على بياض كل ورقة يترك فيها صاحب التوقيع فراغاً يراد ملؤه.
2,7,3,352,تزوير الأوراق الرسمية الموقعة على بياض,تنزل العقوبة المقررة في المادة 341 بالموظف العمومي الذي في حيازته بحكم وظيفته ورقة ممضاة على بياض، وكان مفروضاً عليه أو جائزاً له تعبئتها، فأساء استعمالها بأن كتب عليها ورقة رسمية تخالف ما كان مفروضاً عليه أو جائزاً له كتابته، أو سمح بذلك.
2,7,3,353,حالات التزوير الأخرى في الأوراق الموقعة على بياض,تطبق بشأن تزوير الأوراق الموقعة على بياض في الحالات التي لم ينص عليها في المادتين السابقتين الأحكام الخاصة بالتزوير المادي في الأوراق الرسمية أو الأوراق العرفية.
2,7,4,354,انتحال الألقاب والرتب,كل من لبس علانية دون حق كسوة أو شارة مميزة لرتبة أو وظيفة عمومية أو هيئة سياسية أو إدارية أو قضائية أو للدلالة على مهنة تتطلب مزاولتها إذناً خاصاً من الدولة أو لبس علانية وبدون حق أزياء رجال الدين، يعاقب بالحبس مدة لا تجاوز سنتين أو بغرامة لا تزيد على خمسين جنيهاً. وتطبق العقوبة ذاتها على من ينتحل مكانة أو درجة علمية أو لقباً أو وساماً من ألقاب الشرف أو أوسمته أو شارة من شاراته أو صفة من الصفات الملازمة لإحدى المناصب أو الوظائف أو المهن المذكورة في الفقرة السابقة. وتطبق العقوبة ذاتها أيضاً على كل من تقلد علانية بغير تخويل قانوني وساماً أجنبياً أو انتحل لنفسه لقب شرف أجنبي أو رتبة أجنبية. وتقتضي الإدانة نشر الحكم.
2,7,4,355,انتحال الشخصية,يعاقب بالحبس مدة لا تجاوز سنة كل من ضلل الغير بانتحال شخصية أخرى لتحقيق منفعة لنفسه أو للغير أو لإلحاق ضرر بآخرين، أو انتحل لنفسه أو لغيره اسماً مزوراً أو صفة كاذبة أو انتحل صفة تترتب عليها آثار قانونية، كل هذا ما لم يكون الفعل جريمة أشد ضد الثقة العامة.
2,7,4,356,البيانات الكاذبة عن الهوية أمام موظف عمومي,يعاقب بالحبس كل من قرر أو أدلى بصدد إجراء عمومي أمام موظف عمومي ببيانات كاذبة عن هويته أو أحواله أو صفاته الشخصية أو هوية غيره أو أحواله أو صفاته الشخصية. وتطبق العقوبة ذاتها على كل من يرتكب الفعل بالإدلاء ببيان يراد إثباته في ورقة رسمية. ويجب أن لا تقل العقوبة عن سنة في الأحوال التالية: 1 – إذا تعلقت البيانات بإجراءات الأحوال الشخصية. 2 – إذا أدلى متهم بتلك البيانات الكاذبة أمام السلطات القضائية أو إذا نجم عن البيانات الكاذبة تسجيل حكم جنائي باسم مزور في سجل السوابق الجنائية.
2,7,4,357,البيانات الكاذبة عن الهوية أو الصفات الشخصية عند الاستجواب,مع مراعاة أحكام المواد السابقة يعاقب بالحبس مدة لا تزيد على سنة أو بغرامة لا تجاوز خمسين جنيهاً كل من أدلى لموظف عمومي ببيانات كاذبة عن هويته أو أحواله الشخصية أو صفاته أو عن هوية غيره أو أحواله الشخصية أو صفاته إذا استجوب عنها وكان الاستجواب أثناء قيام الموظف العمومي بمهام عمله.
2,8,1,358,التلاعب بالأسعار,يعاقب بالسجن مدة لا تزيد على ست سنوات كل من نشر أو أذاع أخباراً كاذبة من شأنها إثارة الاضطراب في الأسواق المحلية، أو بالغ فيها أو لجأ لطرق مختلفة أخرى تؤدي إلى ارتفاع أو هبوط أسعار البضائع أو العقارات أو الأوراق أو السندات المالية المتداولة في الأسواق وكان غرضه من ذلك إحداث اضطراب في سير المعاملات التجارية والمالية في الأسواق المحلية. وتضاعف العقوبة إذا ارتكب الفعل وطني لخدمة مصالح أجنبية ونجم عن العمل نقصان في قيمة النقد الوطني أو في قيمة السندات العامة أو إذا ترتب على الفعل ارتفاع في سعر البضائع ذات الاستهلاك العام أو التي تستهلك على نطاق واسع.
2,8,1,359,الاعتداء على حرية العمل,يعاقب بالحبس مدة لا تقل عن سنة وبغرامة لا تقل عن مائة دينار ولا تجاوز خمسمائة دينار أو بإحدى هاتين العقوبتين، كل من استعمل القوة أو العنف أو الإرهاب أو التهديد أو التدابير غير المشروعة بقصد إرغام الغير على الامتناع عن العمل أو إرغام رب العمل على استخدام شخص ما أو منعه من ذلك، وتطبق العقوبة ذاتها إذا كان القصد منع أي شخص من الاشتراك في أية نقابة. ويطبق حكم هذه المادة وإن استعملت القوة أو العنف أو الإرهاب أو التدابير غير المشروعة مع زوج الشخص أو مع أولاده. وتعد من التدابير غير المشروعة الأفعال الآتية على الأخص: أولاً: منع الشخص المقصود من مزاولة عمله بإخفاء أدواته أو ملابسه أو أي شيء آخر مما يستعمله أو بأية طريقة أخرى. ثانياً: تتبعه بطريقة مستمرة في غدوه ورواحه. ثالثاً: الوقوف موقف التهديد بالقرب من منزله أو بالقرب من أي مكان آخر يقطنه أو يشتغل فيه.
2,8,1,360,تعطيل الإنتاج الزراعي أو الصناعي,يعاقب بالسجن من ثلاث سنوات إلى خمس سنوات من كان غرضه الأوحد منع سير العمل العادي أو عرقلته وقام في سبيل ذلك بدخول أو احتلال منشآت زراعية أو صناعية تخص أحد الأشخاص أو تصرف بأي وجه كان وللغرض المذكور بالآلات أو المعدات أو الأدوات أو وسائل النقل المخصصة للزراعة أو الإنتاج الصناعي. وتكون العقوبة السجن مدة لا تجاوز سبع سنوات إذا ترتب على الفعل إلحاق ضرر بالمنشآت الزراعية أو الصناعية أو الأشياء المذكورة في الفقرات السابقة. وتضاعف العقوبة بالنسبة إلى المحرض على تلك الأفعال أو المنظم لها.
2,8,1,361,إعدام المواد الأولية والمنتجات,يعاقب بالسجن وبغرامة لا تقل عن ألف دينار ولا تجاوز ألفي دينار كل من تسبب بإلحاق ضرر جسيم بالإنتاج الوطني أو نقص واضح في البضائع ذات الاستهلاك العام أو التي تستهلك على نطاق واسع بإعدام مواد أولية أو منتجات زراعية أو صناعية. وتكون العقوبة السجن مدة لا تقل عن ست سنوات وغرامة لا تقل عن ألفي دينار ولا تجاوز خمسة آلاف دينار إذا كان الفعل ذا خطورة خاصة.
2,8,1,362,نشر أمراض النبات أو الحيوان,يعاقب بالحبس مدة لا تقل عن خمس سنوات كل من تسبب في انتشار مرض من أمراض النبات أو الحيوان الخطرة على الاقتصاد أو على الثروة الحيوانية الوطنية. إذا ترتب انتشار الآفة على خطأ، كانت العقوبة الحبس أو الغرامة التي تتراوح بين مائة وخمسمائة دينار.
2,8,2,363,التعرض لحرية الصناعة أو التجارة,كل من استعمل العنف ضد الأشياء أو احتال لمنع ممارسة صناعة أو تجارة أو تعرض لذلك يعاقب بالحبس مدة لاتقل عن سنة وبغرامة لاتزيد على ألف دينار أو بإحدى هاتين العقوبتين.
2,8,2,364,الغش في مزاولة التجارة,كل تاجر أو صاحب محل مفتوح للجمهور سلم للمشتري منقولاً ملكاً للغير أو منقولاً يختلف من حيث أصله أو مصدره أو وصفه أو كميته عن ذلك الذي أعلن عنه أو تم الاتفاق عليه، يعاقب بالحبس مدة لاتقل عن ستة أشهر وبغرامة لاتقل عن مائة دينار ولاتجاوز ألف دينار أو بإحدى هاتين العقوبتين. وإذا وقع الفعل على أشياء ثمينة كانت العقوبة الحبس مدة لاتقل عن سنة والغرامة التي لاتقل عن مائتي دينار ولاتجاوز ألفي دينار.
2,8,2,365,الغش ضد الصناعات الوطنية,يعاقب بالسجن مدة لا تزيد على خمس سنوات وبغرامة لا تقل عن مائة دينار ولا تجاوز ألف دينار كل من عرض للبيع أو عمل بأي طريقة أخرى على ترويج منتجات صناعية في الأسواق الوطنية أو الأجنبية باسمأء أو علامات أو أمارات مميزة مقلدة أو محرفة فتسبب بذلك في إلحاق ضرر بالصناعة الوطنية.
2,8,2,366,بيع منتجات صناعية بسمات كاذبة,يعاقب بالحبس مدة لا تقل عن ثلاثة أشهر وبغرامة لا تجاوز خمسمائة دينار أو بإحدى هاتين العقوبتين كل من عرض للبيع أو عمل بأي طريق آخر على تداول إنتاج فكري أو منتجات صناعية، وطنية كانت أو أجنبية بأسماء أو علامات أو أمارات مميزة من شأنها تضليل المشتري فيما يتعلق بأصلها أو مصدرها أو نوعها.
2,8,2,367,نشر الحكم,يجب نشر الحكم عند الإدانة في إحدى الجرائم المنصوص عليها في المواد 358 و364 و 365 و 366.
3,1,1,368,القتل العمد مع سبق الإصرار,كل من قتل نفساً عمداً مع سبق الإصرار على ذلك أو الترصد يعاقب بالإعدام.
3,1,1,369,الإصرار السابق,الإصرار السابق هو القصد المصمم عليه قبل الفعل لارتكاب جريمة ضد أي شخص كان وتدبير الوسائل اللازمة لتنفيذ الفعل تدبيراً دقيقاً.
3,1,1,370,الترصد,الترصد هو تربص الإنسان لشخص في جهة أو جهات كثيرة مدة من الزمن طويلة كانت أو قصيرة ليتوصل إلى قتل ذلك الشخص أو إلى الاعتداء عليه بعمل من أعمال العنف.
3,1,1,371,التسميم,من قتل أحداً عمداً بمواد يتسبب عنها الموت عاجلاً أو آجلاً يعد قاتلاً بالسم أياً كانت كيفية استعمال تلك المواد ويعاقب بالإعدام.
3,1,1,372,القتل عمداً دون سبق الإصرار أو الترصد,من قتل نفساً عمداً من غير سبق إصرار ولا ترصد يعاقب بالسجن المؤبد أو السجن. وإذا وقعت الجريمة ضد الأصول أو الفروع أو الزوج أو الأخ أو الأخت أو كان الدافع لارتكابها أسباباً تافهة أو وضيعة أو ارتكبت بغلظة وتوحش تكون العقوبة السجن المؤبد. ومع ذلك يحكم على فاعل هذه الجناية بالإعدام إذا تقدمتها أو اقترنت بها أو تلتها جناية أخرى، وأما إذا كان القصد منها التأهب لاقتراف جنحة أو تسهيلها أو ارتكابها بالفعل أو مساعدة من ارتكبوا جنحة ما أو شركائهم على الهرب أو التخلص من العقوبة فيحكم بالإعدام أو السجن المؤبد.
3,1,1,373,قتل الوليد صيانة للعرض,يعاقب بالسجن مدة لا تزيد على سبع سنوات كل من قتل حفظاً للعرض طفلاً إثر ولادته مباشرة أو قتل جنيناً أثناء الوضع إذا كان القاتل هو الأم أو أحد ذوي القربى. ويكون عرضة للعقوبة ذاتها كل من اشترك في الفعل وكان قصده الأوحد مساعدة أحد الأشخاص المذكورين في حفظ العرض. وفي سائر الأحوال الأخرى يعاقب من اشترك في الفعل بالسجن مدة لا تزيد على عشر سنوات.
3,1,1,374,الضرب أو الجرح المفضي للموت,كل من جرح أو ضرب أحداً عمداً أو أعطاه مواد ضارة ولم يقصد من ذلك قتلاً ولكنه أفضى إلى الموت، يعاقب بالسجن مدة لا تزيد على عشر سنوات. وأما إذا سبق ذلك إصرار أو ترصد، كانت العقوبة السجن.
3,1,1,375,القتل أو الإيذاء حفظاً للعرض,من فوجئ بمشاهدة زوجته أو بنته أو أخته أو أمه في حالة تلبس بالزنى أو في حالة جماع غير مشروع فقتلها في الحال هي أو شريكها أو هما معاً رداً للإعتداء الماس بشرفه أو شرف أسرته، يعاقب بالحبس. وإذا نتج عن الفعل أذى جسيم أو خطير للمذكورين في الظروف ذاتها فتكون العقوبة الحبس مدة لاتزيد على سنتين. ولا يعاقب على مجرد الضرب أو الإيذاء البسيط في مثل هذه الظروف.
3,1,1,376,التحريض أو المساعدة على الانتحار,كل من حمل غيره على الانتحار أو ساعده على ذلك، ووقع الانتحار فعلاً، يعاقب بالسجن من ثلاث سنوات إلى عشر، وإذا لم يقع الانتحار ونجم عن الشروع فيه أذى خطير أو جسيم فتكون العقوبة الحبس من ثلاثة أشهر إلى سنتين.
3,1,1,377,القتل خطأ,من قتل نفساً خطأ أو تسبب في قتلها بغير قصد ولا تعمد يعاقب بالحبس وبغرامة لا تزيد على مائتي جنيه أو بإحدى هاتين العقوبتين. فإذا ترتب على الفعل موت أكثر من شخص أو كان الجاني متعاطياً مواد مسكرة أو مخدرة كانت العقوبة الحبس مدة لا تقل عن سنة وغرامة لاتتجاوز أربعمائة جنيه أو إحدى هاتين العقوبتين.
3,1,1,378,الضرب,كل من ضرب شخصاً دون أن يسبب له مرضاً يعاقب، بناء على شكوى الطرف المتضرر، بالحبس مدة لا تجاوز شهراً أو بغرامة لا تزيد على خمسة جنيهات.
3,1,1,379,الإيذاء البسيط,يعاقب بالحبس مدة لا تزيد على سنة أو بغرامة لا تجاوز خمسين جنيهاً كل من أحدث بغيره أذى في شخصه أدى إلى مرض. وإذا لم تجاوز مدة المرض عشرة أيام، ولم يتوافر ظرف من الظروف المشددة المنصوص عليها في المادة 382 فلا يعاقب على الجريمة إلا بناء على شكوى الطرف المتضرر.
3,1,1,380,الإيذاء الجسيم,يعد الإيذاء الشخصي جسيماً ويعاقب عليه بالحبس مدة لا تزيد على سنتين أو بغرامة لا تجاوز مائة جنيه إذا توافر أحد الظرفين الآتيين: 1 – إذا نجم عن الإيذاء مرض يعرض للخطر حياة المعتدى عليه أو يعرضه للعجز عن القيام بأعماله العادية مدة لا تزيد على أربعين يوماً. 2 – إذا وقع الفعل على الحامل ونجم عنه تعجيل الوضع.
3,1,1,381,الإيذاء الخطير,يعد الإيذاء الشخصي خطيراً ويعاقب عليه بالسجن مدة لا تزيد على خمس سنوات إذا نشأ عن الفعل:- 1- مرض لا يرجى الشفاء منه أو يحتمل عدم الشفاء منه. 2- فقد حاسة من الحواس أو إضعافها إضعافا مستديماً. 3- فقد أحد الأطراف أو الأعضاء أو إضعافه إضعافاً مستديماً أو فقد منفعته أو فقد القدرة على التناسل أو صعوبة مستديمة جسيمة في الكلام. 4- تشويه مستديم في الوجه. 5- إجهاض الحامل المعتدى عليها.
3,1,1,382,ظروف مشددة,تزاد العقوبة بمقدار لايجاوز النصف إذا حصل الإيذاء المنصوص عليه في المواد 379 و 380 و 381 مع سبق الإصرار أو الترصد أو باستعمال السلاح، أو إذا ارتكب الإيذاء ضد أحد الأصول.
3,1,1,383,تجاوز القصد في الضرب,كل من ضرب شخصاً دون أن يقصد إلحاق الأذى به فنشأ عن فعله أذى شخصي طبقت عليه أحكام المواد 379 و 380 و 381 مع خفض العقوبة بمقدار لا يجاوز النصف.
3,1,1,384,الإيذاء خطأ,كل من تسبب خطأ في إيذاء شخصي للغير يعاقب بالحبس مدة لا تزيد على ستة أشهر أو بغرامة لا تزيد على عشرين جنيهاً، وإذا كان الإيذاء بسيطاً لا تقام الدعوى إلا بناء على شكوى الطرف المتضرر.
3,1,1,385,الموت أو الإيذاء الناجم عن جريمة أخرى,إذا ترتب على فعل يعد جريمة عمدية موت شخص أو إيذاؤه كنتيجة لم يتعمدها الجاني ولم يكن من شأن الفعل إحداثها، تطبق على الجاني أحكام المادتين 377 و 384 المتعلقتين بجريمة القتل والإيذاء خطأ.
3,1,1,386,المشاجرة,كل من اشترك في مشاجرة يعاقب بالحبس مدة لا تجاوز شهراً أو بغرامة لا تجاوز عشرة جنيهات. وإذا قتل احد الأشخاص نتيجة للمشاجرة أو لحق به أذى جسيم أو خطير يعاقب على مجرد الاشتراك في المشاجرة بالحبس أو بغرامة لا تتجاوز مائة جنيه. وتطبق العقوبة ذاتها إذا لحق القتل أو الأذى الشخصي المشاجرة مباشرة وإذا كان ناتجاً عنها.
